id,text,Anger,Disgust,Fear,Joy,Sadness,Surprise
amh_train_track_a_03319,Facebook owner Zuckerberg; Ilan scolded him saying &quot;It&#39;s not what he said&quot;.,0,0,0,0,0,0
amh_train_track_a_03320,It was announced that more than 2 thousand gall bladder stones were removed from a woman in Hawassa.,0,0,0,0,0,1
amh_train_track_a_03321,"Dr. Abi Surprise is very clear that all this confusion is caused by your stupid work. According to the Pretoria Agreement, TPLF weapons will be sold to the public",1,1,0,0,0,0
amh_train_track_a_03322,"Like Obang, you have lost all the respect, how sad it is that you are left behind like this.",1,0,0,0,1,0
amh_train_track_a_03323,My room has a very nice hot shower,0,0,0,1,0,0
amh_train_track_a_03324,"A person who does not understand religion and politics, who is confused by the love of fascism and militarism, and who claims to be a know-it-all.",1,1,0,0,0,0
amh_train_track_a_03325,An observant person does not suffer from temporary emotional fever. Ethiopia?,0,0,0,0,0,0
amh_train_track_a_03326,"Why do we do things that we don&#39;t have? Why do you use this thing to say that I broke her heart? It&#39;s not a prank for you, but if you break her heart, it seems like you&#39;re living a good life.",0,0,0,0,1,0
amh_train_track_a_03327,It was said that the security forces in Tigray beat a young man to death with a stick,0,0,0,0,1,0
amh_train_track_a_03328,What would happen to us even if we were constantly in crisis after crisis?,0,0,0,0,0,0
amh_train_track_a_03329,"Until you are ready, my country will be peaceful, but he did not like it, but because he was created as a challenger, they will enter into peace against their will.",0,0,0,1,0,0
amh_train_track_a_03330,"No, it&#39;s like that, you are singing while saying you are a king. You are starting to act like a king. Wow, you think God is jealous of his name, you fool.",0,1,0,0,0,0
amh_train_track_a_03331,"You will never tread on Gafarsa with your feet, even if the princes of the modern era are arrogant, even if the tongue of a donkey is thick, you will not succeed. Whether it is victory for the children of the nations, or death for the Amhara brother who betrayed the country, Fano and his ilk.",1,1,0,0,0,0
amh_train_track_a_03332,May you bless me and give me long life,0,0,0,1,0,0
amh_train_track_a_03333,"When will the wonderful children of Ethiopia come out of the wanderings of war, persecution, hunger, and live in a better state, with their rights protected and their rights protected without fear? what",0,0,0,0,1,0
amh_train_track_a_03334,"No stinking botolica! He is a religious leader who says he is a racist, but racism will stop. If racism is left in the Bible and the Quran",1,1,0,0,0,0
amh_train_track_a_03335,Let our country&#39;s palace dog come out in time without causing serious damage,0,1,0,0,0,0
amh_train_track_a_03336,"TPLF advises to close the door to bake the bread of his dreams so that the power does not get out of his hands, he does not even have an idea of how to compensate for the suffering of the people of Tigray.",1,0,0,0,0,0
amh_train_track_a_03337,"What kind of age are we living in? Even my sister is enough for this interview... You are a strong woman... If the law is not made after this, the people will be on your side... Oh... me...",0,0,0,0,1,0
amh_train_track_a_03338,You should give up the daydream that you will find Wolkaite Pegde Rayan by scratching the brain of Prosperity ONL. The death of the Duke of Siyum and Asmelash Geslase,0,1,0,0,0,0
amh_train_track_a_03339,The only option for the Amhara people to exterminate them like Tutsi is to be like Paul Kagame! Amhara people as a nation to destroy a horrible race,1,1,0,0,0,0
amh_train_track_a_03340,"Everything you are saying is correct, whatever the solution is, it is mine to sit in pain",0,0,0,0,1,0
amh_train_track_a_03341,"Look, don&#39;t be afraid of human suffering, my hero, it hurts when you are sad",0,0,0,0,1,0
amh_train_track_a_03342,"The difference between Gaza, an armed soldier prostrates, and Israel, a refugee, and a sick person in a hospital.",1,1,0,0,0,0
amh_train_track_a_03343,"Everyone has an abode. In the past, the ark used to be accompanied by singing, but now, while having a cool culture, they also accompany it with songs from Kulbi to Gondar.",0,0,0,0,1,0
amh_train_track_a_03344,"May God bless you, my son Ethiopia Sisay",0,0,0,1,0,0
amh_train_track_a_03345,"It is very sad that Alam&#39;s actions did not take any action beyond the expression of anger. Allah is the judge of all judges. Alhamdulillah, it is only a matter of time.",0,0,0,0,1,0
amh_train_track_a_03346,"Captain Levant Umar, my hero, you are well served everywhere",0,0,0,1,0,0
amh_train_track_a_03347,"What are you going to call these Jews when you kill people? When they kill you, you call them terrorists, you monsters 🤮🤮🤮",1,1,0,0,0,0
amh_train_track_a_03348,"Nur Nur, you know what a nomad is, a cow, a child of a cow",0,1,0,0,0,0
amh_train_track_a_03349,"Being human comes before faith. You are the best person, no one will take your faith away from you. I can&#39;t help but admire your thoughtfulness. With great gratitude.",0,0,0,1,0,0
amh_train_track_a_03350,"Where will the lies of the immoral government and the leader who thinks like a madman lead your country? And today they are betting that we have found a port. Yesterday we thought that was not the case, so they came up with another false agreement. It is a lie that has come to us",1,1,0,0,0,0
amh_train_track_a_03351,"If this is a prank, I&#39;m sorry",1,0,0,0,0,0
amh_train_track_a_03352,Abi entered the war for his own power. The TPLF would have come and hanged him like they crushed and expelled the ONG during the transition period.,0,1,0,0,0,0
amh_train_track_a_03353,Where did the signatures that were being collected go?,0,0,0,0,0,0
amh_train_track_a_03354,"If the jab goes, it&#39;s a donkey&#39;s cry",0,0,0,0,0,0
amh_train_track_a_03355,"He said, &quot;I had prepared a white suitcase. When you are called politicians, you kill innocent people, but you die yourselves. If I regret it, I will throw it away. What do you mean by being the cause of so many deaths?&quot;",0,1,0,0,0,0
amh_train_track_a_03356,"It&#39;s not really a crime. I feel sorry for the individual who heard it, but what kind of woman is the mother and the daughter&#39;s strength? This is why Prophet Muhammad (pbuh), who came from the heavens and taught by Sharia law that intoxicating liquor should not come close to adultery, and Muslims listen to and practice it, said that intoxicating liquor is the mother of all sins. Look, the origin of all this complex suffering is alcohol",0,0,0,0,1,0
amh_train_track_a_03357,What is worse than this? Human beings fail to live as human beings because of their animal nature. Tell me a hippopotamus,1,1,0,0,0,0
amh_train_track_a_03358,He is a man whose mouth is poison. He is a band of prosperity. All the thoughts he raises are hatred.,0,1,0,0,0,0
amh_train_track_a_03359,The battle drum and riotous laughter is nowhere?,0,0,0,0,0,0
amh_train_track_a_03360,"The housing development guidelines are provided free of charge, starting with the 1090 program, according to the citizens&#39; ability and needs, 2080 4060 7030, association house real estate etc. program, the detailed objective of which was made to participate in the program of their choice. The problem is that we will get it quickly in terms of rent bitterness b",0,0,0,0,0,0
amh_train_track_a_03361,It is a dirty organization that creates lies in the world every day and spreads the gossip of the Prime Minister,1,1,0,0,0,0
amh_train_track_a_03362,It is amazing that the history of every country is funny,0,0,0,1,0,1
amh_train_track_a_03363,imagine coming home from work and telling a joke to your wife and a man laughing under the bed?,0,0,0,0,0,0
amh_train_track_a_03364,It is amazing how the people of Ethiopia took 5 years for Josep Borrell to say that Abiy Ahmed is a liar.,0,0,0,0,0,1
amh_train_track_a_03365,"When pranks are out of fashion, you&#39;re going to join the hall",0,1,0,0,0,0
amh_train_track_a_03366,A disgraced and disgraced swindler,0,1,0,0,0,0
amh_train_track_a_03367,"Wonderful! His kingdom became a hero??? Did you forget the singer? Will I forget the story? Let the joke be that he will not die with the dead. May he be yours. Oh, will the kingdom be forgotten? In the name of the Father, let me leave him. You are the joke!!! That",1,1,0,0,0,0
amh_train_track_a_03368,Blinken rejected the Gaza ceasefire call,0,0,0,0,0,0
amh_train_track_a_03369,"Am I now going to Ethiopia? The country is very corrupt, always murdering, how can he oppress us like this with his own person.",0,1,0,0,1,0
amh_train_track_a_03370,"They were forced to go to war and the dead were armed with water spitting guns, they were going to be killed and killed, but it is sad that they were killed.",1,0,0,0,1,0
amh_train_track_a_03371,"It hurts so much, may God give you strength 😭😭😭",0,0,0,0,1,0
amh_train_track_a_03372,"Of course, no matter what, it is sad to pass away in human life, but when all those people are gone, don&#39;t you think it should be like this now?",0,0,0,0,1,0
amh_train_track_a_03373,"I wonder why the truth is being hidden. Why is the statement that if Eritrea was separated at Wwezula, why is it not corrected? If it was independent, it is said that it was Wwezula. How did it start in 1952? It is surprising that it was conquered by Ethiopia. Regret the past Strive for peace and progress",1,0,0,0,0,0
amh_train_track_a_03374,"I didn&#39;t hear that Sisay&#39;s Agena and Seum were appointed and died! Let the soul learn, no man is useless. 😭😭😭",0,0,0,0,1,0
amh_train_track_a_03375,"If we are saddening God with many hardships, if we notice that the Lord&#39;s mercy is increasing with many, then we should carefully examine our life. God&#39;s grace is abundant",0,0,0,0,0,0
amh_train_track_a_03376,But where are you? Fear God and do not send the poor man to another suffering. What kind of impurity is it?,1,1,0,0,1,0
amh_train_track_a_03377,"No, what has happened to the people of our time? Now we think that we are civilized. This is wrong. My people, this is wrong. If we say that we are Christians, our standard of everything is our Bible. Should I have them or which religious father?",1,0,0,0,0,0
amh_train_track_a_03378,"Just as he was betrayed by hugging and kissing Christ, Ethiopia gained public support as Ethiopia and secured its power.",0,1,0,0,0,0
amh_train_track_a_03379,"I&#39;m taking it! But our region encourages people who have done well, right?",0,0,0,0,0,0
amh_train_track_a_03380,"Calling you a journalist as a criminal is no use, you are being insulted by Amara Tigray",1,1,0,0,0,0
amh_train_track_a_03381,"The floors that you stole from the people of Ethiopia, the money that you kept in the bank in my wife&#39;s house, the money that you saved by buying a house abroad, return to the poor people in the near future, work will be opened for the people. God, I count your tears, Dr. Abin",1,0,0,0,1,0
